now,event,power,voltage,current,resistance,temperature,steady-state-count
100.002,timerEvent,39.68,8.57,4.63,1.851,98.2,0
102.502,timerEvent,39.81,8.58,4.64,1.849,97.9,0
105.002,timerEvent,39.73,8.58,4.63,1.853,98.6,0
107.503,timerEvent,39.73,8.58,4.63,1.853,98.6,0
110.002,timerEvent,39.55,8.58,4.61,1.861,99.9,0
112.502,timerEvent,39.69,8.61,4.61,1.868,101.0,0
115.001,timerEvent,39.82,8.62,4.62,1.866,100.7,0
117.502,timerEvent,39.65,8.62,4.60,1.874,102.1,0
120.001,timerEvent,39.78,8.63,4.61,1.872,101.8,0
122.502,timerEvent,39.70,8.63,4.60,1.876,102.5,0
125.002,timerEvent,39.66,8.64,4.59,1.882,103.5,0
127.502,timerEvent,39.75,8.66,4.59,1.887,104.3,0
130.002,timerEvent,39.66,8.66,4.58,1.891,105.0,0
132.502,timerEvent,39.80,8.67,4.59,1.889,104.6,0
135.001,timerEvent,39.62,8.67,4.57,1.897,106.0,0
137.502,timerEvent,39.85,8.70,4.58,1.900,106.4,0
140.002,timerEvent,39.76,8.70,4.57,1.904,107.1,0
142.502,timerEvent,39.58,8.70,4.55,1.912,108.6,0
145.001,timerEvent,39.76,8.72,4.56,1.912,108.6,0
147.501,timerEvent,39.76,8.72,4.56,1.912,108.6,0
150.002,timerEvent,39.63,8.73,4.54,1.923,110.4,0
152.502,timerEvent,39.81,8.75,4.55,1.923,110.4,0
155.002,timerEvent,39.73,8.75,4.54,1.927,111.1,0
157.502,timerEvent,39.77,8.76,4.54,1.930,111.5,0
160.002,timerEvent,39.77,8.76,4.54,1.930,111.5,0
162.502,timerEvent,39.73,8.77,4.53,1.936,112.6,0
165.002,timerEvent,39.77,8.78,4.53,1.938,113.0,0
167.502,timerEvent,39.82,8.79,4.53,1.940,113.4,0
170.003,timerEvent,39.82,8.79,4.53,1.940,113.4,0
172.503,timerEvent,39.73,8.79,4.52,1.945,114.1,0
175.001,timerEvent,39.64,8.79,4.51,1.949,114.8,0
177.502,timerEvent,39.69,8.80,4.51,1.951,115.2,0
180.001,timerEvent,39.78,8.82,4.51,1.956,115.9,0
182.502,timerEvent,39.91,8.83,4.52,1.954,115.6,0
185.002,timerEvent,39.69,8.82,4.50,1.960,116.7,0
187.502,timerEvent,39.91,8.83,4.52,1.954,115.6,0
190.002,timerEvent,39.69,8.82,4.50,1.960,116.7,0
192.502,timerEvent,39.65,8.83,4.49,1.967,117.8,0
195.001,timerEvent,39.69,8.84,4.49,1.969,118.2,0
197.501,timerEvent,39.96,8.86,4.51,1.965,117.5,0
200.002,timerEvent,40.00,8.85,4.52,1.958,116.3,0
202.502,timerEvent,39.82,8.83,4.51,1.958,116.3,0
205.002,timerEvent,39.73,8.83,4.50,1.962,117.1,0
207.502,timerEvent,39.65,8.83,4.49,1.967,117.8,0
210.002,timerEvent,39.74,8.85,4.49,1.971,118.6,0
212.501,timerEvent,39.78,8.86,4.49,1.973,118.9,0
215.002,timerEvent,39.83,8.87,4.49,1.976,119.3,0
217.502,timerEvent,39.83,8.87,4.49,1.976,119.3,0
220.002,timerEvent,39.74,8.87,4.48,1.980,120.1,0
222.503,timerEvent,39.74,8.87,4.48,1.980,120.1,0
225.002,timerEvent,39.65,8.87,4.47,1.984,120.8,0
227.502,timerEvent,39.69,8.88,4.47,1.987,121.2,0
230.002,timerEvent,39.87,8.90,4.48,1.987,121.2,0
232.502,timerEvent,39.83,8.89,4.48,1.984,120.8,0
235.001,timerEvent,39.69,8.88,4.47,1.987,121.2,0
237.502,timerEvent,39.78,8.90,4.47,1.991,122.0,0
240.002,timerEvent,39.83,8.91,4.47,1.993,122.3,0
242.502,timerEvent,39.83,8.91,4.47,1.993,122.3,0
245.002,timerEvent,39.74,8.91,4.46,1.998,123.1,0
247.502,timerEvent,39.74,8.91,4.46,1.998,123.1,0
250.002,timerEvent,39.74,8.91,4.46,1.998,123.1,0
252.501,timerEvent,39.65,8.91,4.45,2.002,123.8,0
255.002,timerEvent,39.78,8.92,4.46,2.000,123.5,0
257.501,timerEvent,39.69,8.92,4.45,2.004,124.2,0
260.002,timerEvent,39.74,8.93,4.45,2.007,124.6,0
262.502,timerEvent,39.74,8.93,4.45,2.007,124.6,0
265.002,timerEvent,39.74,8.93,4.45,2.007,124.6,0
267.502,timerEvent,39.74,8.93,4.45,2.007,124.6,0
270.002,timerEvent,39.65,8.93,4.44,2.011,125.4,0
272.502,timerEvent,39.74,8.95,4.44,2.016,126.1,0
275.002,timerEvent,39.74,8.95,4.44,2.016,126.1,0
277.502,timerEvent,39.74,8.95,4.44,2.016,126.1,0
280.002,timerEvent,39.65,8.95,4.43,2.020,126.9,0
282.501,timerEvent,39.78,8.96,4.44,2.018,126.5,0
285.002,timerEvent,39.69,8.96,4.43,2.023,127.3,0
287.502,timerEvent,39.74,8.97,4.43,2.025,127.7,0
290.002,timerEvent,39.74,8.97,4.43,2.025,127.7,0
292.502,timerEvent,39.74,8.97,4.43,2.025,127.7,0
295.002,timerEvent,39.65,8.97,4.42,2.029,128.5,0
297.502,timerEvent,39.83,8.99,4.43,2.029,128.4,0
300.002,timerEvent,39.74,8.99,4.42,2.034,129.2,0
302.502,timerEvent,39.74,8.99,4.42,2.034,129.2,0
305.002,timerEvent,39.65,8.99,4.41,2.039,130.0,0
307.501,timerEvent,39.87,9.02,4.42,2.041,130.4,0
310.002,timerEvent,39.87,9.02,4.42,2.041,130.4,0
312.501,timerEvent,39.82,9.01,4.42,2.038,130.0,0
315.001,timerEvent,39.69,9.00,4.41,2.041,130.4,0
317.502,timerEvent,39.73,9.01,4.41,2.043,130.8,0
320.002,timerEvent,39.82,9.03,4.41,2.048,131.5,0
322.502,timerEvent,39.82,9.03,4.41,2.048,131.5,0
325.002,timerEvent,39.73,9.03,4.40,2.052,132.3,0
327.502,timerEvent,39.87,9.04,4.41,2.050,131.9,0
330.002,timerEvent,39.73,9.03,4.40,2.052,132.3,0
332.502,timerEvent,39.78,9.04,4.40,2.055,132.7,0
335.002,timerEvent,39.69,9.04,4.39,2.059,133.5,0
337.502,timerEvent,39.86,9.06,4.40,2.059,133.5,0
340.002,timerEvent,39.73,9.05,4.39,2.062,133.9,0
342.502,timerEvent,39.91,9.07,4.40,2.061,133.9,0
345.002,timerEvent,39.77,9.06,4.39,2.064,134.3,0
347.502,timerEvent,39.82,9.07,4.39,2.066,134.7,0
350.002,timerEvent,39.86,9.08,4.39,2.068,135.1,0
352.502,timerEvent,39.86,9.08,4.39,2.068,135.1,0
355.001,timerEvent,39.86,9.08,4.39,2.068,135.1,0
357.501,timerEvent,39.77,9.08,4.38,2.073,135.9,0
360.002,timerEvent,39.77,9.08,4.38,2.073,135.9,0
362.502,timerEvent,39.77,9.08,4.38,2.073,135.9,0
365.002,timerEvent,39.68,9.08,4.37,2.078,136.7,0
367.502,timerEvent,39.81,9.09,4.38,2.075,136.2,0
370.002,timerEvent,39.77,9.10,4.37,2.082,137.4,0
372.502,timerEvent,39.90,9.11,4.38,2.080,137.0,0
375.001,timerEvent,39.81,9.11,4.37,2.085,137.8,0
377.502,timerEvent,39.95,9.12,4.38,2.082,137.4,0
380.002,timerEvent,39.81,9.11,4.37,2.085,137.8,0
382.502,timerEvent,39.76,9.12,4.36,2.092,139.0,0
385.002,timerEvent,39.76,9.12,4.36,2.092,139.0,0
387.502,timerEvent,39.76,9.12,4.36,2.092,139.0,0
390.002,timerEvent,39.67,9.12,4.35,2.097,139.8,0
392.502,timerEvent,39.76,9.14,4.35,2.101,140.6,0
395.002,timerEvent,39.89,9.15,4.36,2.099,140.2,0
397.502,timerEvent,39.80,9.15,4.35,2.103,141.0,0
400.002,timerEvent,39.94,9.16,4.36,2.101,140.6,0
402.501,timerEvent,39.80,9.15,4.35,2.103,141.0,0
405.002,timerEvent,39.85,9.16,4.35,2.106,141.4,0
407.502,timerEvent,39.85,9.16,4.35,2.106,141.4,0
410.001,timerEvent,39.85,9.16,4.35,2.106,141.4,0
412.502,timerEvent,39.75,9.16,4.34,2.111,142.2,0
415.002,timerEvent,39.75,9.16,4.34,2.111,142.2,0
417.502,timerEvent,39.75,9.16,4.34,2.111,142.2,0
420.002,timerEvent,39.75,9.16,4.34,2.111,142.2,0
422.502,timerEvent,39.66,9.16,4.33,2.115,143.1,0
425.002,timerEvent,39.80,9.17,4.34,2.113,142.6,0
427.502,timerEvent,39.71,9.17,4.33,2.118,143.4,0
430.002,timerEvent,39.84,9.18,4.34,2.115,143.0,0
432.502,timerEvent,39.71,9.17,4.33,2.118,143.4,0
435.001,timerEvent,39.75,9.18,4.33,2.120,143.8,0
437.502,timerEvent,39.75,9.18,4.33,2.120,143.8,0
440.002,timerEvent,39.75,9.18,4.33,2.120,143.8,0
442.502,timerEvent,39.66,9.18,4.32,2.125,144.7,0
445.002,timerEvent,39.84,9.20,4.33,2.125,144.6,0
447.502,timerEvent,39.84,9.20,4.33,2.125,144.6,0
450.001,timerEvent,39.74,9.20,4.32,2.130,145.5,0
452.502,timerEvent,39.74,9.20,4.32,2.130,145.5,0
455.002,timerEvent,39.74,9.20,4.32,2.130,145.5,0
457.502,timerEvent,39.74,9.20,4.32,2.130,145.5,0
460.002,timerEvent,39.65,9.20,4.31,2.135,146.3,0
462.502,timerEvent,39.87,9.23,4.32,2.137,146.6,0
465.002,timerEvent,39.87,9.23,4.32,2.137,146.6,0
467.502,timerEvent,39.87,9.23,4.32,2.137,146.6,0
470.002,timerEvent,39.83,9.22,4.32,2.134,146.2,0
472.502,timerEvent,39.70,9.21,4.31,2.137,146.7,0
475.001,timerEvent,39.78,9.23,4.31,2.142,147.5,0
477.502,timerEvent,39.92,9.24,4.32,2.139,147.0,0
480.001,timerEvent,39.74,9.22,4.31,2.139,147.1,0
482.501,timerEvent,39.92,9.24,4.32,2.139,147.0,0
485.002,timerEvent,39.74,9.22,4.31,2.139,147.1,0
487.501,timerEvent,39.82,9.24,4.31,2.144,147.9,0
490.002,timerEvent,39.82,9.24,4.31,2.144,147.9,0
492.501,timerEvent,39.82,9.24,4.31,2.144,147.9,0
495.001,timerEvent,39.82,9.24,4.31,2.144,147.9,0
497.502,timerEvent,39.92,9.24,4.32,2.139,147.0,0
500.002,timerEvent,39.83,9.22,4.32,2.134,146.2,0
502.502,timerEvent,39.70,9.21,4.31,2.137,146.7,0
505.001,timerEvent,39.74,9.22,4.31,2.139,147.1,0
507.502,timerEvent,39.92,9.24,4.32,2.139,147.0,0
510.002,timerEvent,39.78,9.23,4.31,2.142,147.5,0
512.502,timerEvent,39.87,9.23,4.32,2.137,146.6,0
515.002,timerEvent,39.78,9.23,4.31,2.142,147.5,0
517.502,timerEvent,39.82,9.24,4.31,2.144,147.9,0
520.002,timerEvent,39.82,9.24,4.31,2.144,147.9,0
522.501,timerEvent,39.82,9.24,4.31,2.144,147.9,0
525.002,timerEvent,39.82,9.24,4.31,2.144,147.9,0
527.502,timerEvent,39.82,9.24,4.31,2.144,147.9,0
530.002,timerEvent,39.73,9.24,4.30,2.149,148.7,0
532.502,timerEvent,39.87,9.25,4.31,2.146,148.3,0
535.002,timerEvent,39.73,9.24,4.30,2.149,148.7,0
537.503,timerEvent,39.87,9.25,4.31,2.146,148.3,0
540.002,timerEvent,39.73,9.24,4.30,2.149,148.7,0
542.502,timerEvent,39.87,9.25,4.31,2.146,148.3,0
545.002,timerEvent,39.73,9.24,4.30,2.149,148.7,0
547.501,timerEvent,39.77,9.25,4.30,2.151,149.1,0
550.002,timerEvent,39.77,9.25,4.30,2.151,149.1,0
552.502,timerEvent,39.77,9.25,4.30,2.151,149.1,0
555.002,timerEvent,39.77,9.25,4.30,2.151,149.1,0
557.502,timerEvent,39.77,9.25,4.30,2.151,149.1,0
560.002,timerEvent,39.77,9.25,4.30,2.151,149.1,0
562.503,timerEvent,39.68,9.25,4.29,2.156,150.0,0
565.002,timerEvent,39.82,9.26,4.30,2.153,149.5,0
567.502,timerEvent,39.82,9.26,4.30,2.153,149.5,0
570.002,timerEvent,39.82,9.26,4.30,2.153,149.5,0
572.502,timerEvent,39.82,9.26,4.30,2.153,149.5,0
575.002,timerEvent,39.73,9.26,4.29,2.159,150.3,0
577.502,timerEvent,39.86,9.27,4.30,2.156,149.9,0
580.002,timerEvent,39.68,9.27,4.28,2.166,151.6,0
582.501,timerEvent,39.81,9.28,4.29,2.163,151.1,0
585.002,timerEvent,39.77,9.27,4.29,2.161,150.7,0
587.502,timerEvent,39.81,9.28,4.29,2.163,151.1,0
590.002,timerEvent,39.77,9.27,4.29,2.161,150.7,0
592.502,timerEvent,39.81,9.28,4.29,2.163,151.1,0
595.002,timerEvent,39.72,9.28,4.28,2.168,152.0,0
597.502,timerEvent,39.85,9.29,4.29,2.166,151.5,0
600.002,timerEvent,39.72,9.28,4.28,2.168,152.0,0
602.502,timerEvent,39.76,9.29,4.28,2.171,152.4,0
605.002,timerEvent,39.76,9.29,4.28,2.171,152.4,0
607.502,timerEvent,39.76,9.29,4.28,2.171,152.4,0
610.002,timerEvent,39.76,9.29,4.28,2.171,152.4,0
612.502,timerEvent,39.76,9.29,4.28,2.171,152.4,0
615.002,timerEvent,39.76,9.29,4.28,2.171,152.4,0
617.502,timerEvent,39.76,9.29,4.28,2.171,152.4,0
620.002,timerEvent,39.67,9.29,4.27,2.176,153.3,0
622.502,timerEvent,39.80,9.30,4.28,2.173,152.8,0
625.002,timerEvent,39.80,9.30,4.28,2.173,152.8,0
627.501,timerEvent,39.80,9.30,4.28,2.173,152.8,0
630.002,timerEvent,39.80,9.30,4.28,2.173,152.8,0
632.501,timerEvent,39.71,9.30,4.27,2.178,153.7,0
635.002,timerEvent,39.89,9.32,4.28,2.178,153.6,0
637.502,timerEvent,39.89,9.32,4.28,2.178,153.6,0
640.001,timerEvent,39.89,9.32,4.28,2.178,153.6,0
642.502,timerEvent,39.80,9.32,4.27,2.183,154.4,0
645.002,timerEvent,39.80,9.32,4.27,2.183,154.4,0
647.501,timerEvent,39.80,9.32,4.27,2.183,154.4,0
650.002,timerEvent,39.80,9.32,4.27,2.183,154.4,0
652.502,timerEvent,39.80,9.32,4.27,2.183,154.4,0
655.002,timerEvent,39.80,9.32,4.27,2.183,154.4,0
657.502,timerEvent,39.80,9.32,4.27,2.183,154.4,0
660.002,timerEvent,39.80,9.32,4.27,2.183,154.4,0
662.502,timerEvent,39.80,9.32,4.27,2.183,154.4,0
665.002,timerEvent,39.80,9.32,4.27,2.183,154.4,0
667.502,timerEvent,39.80,9.32,4.27,2.183,154.4,0
670.002,timerEvent,39.66,9.31,4.26,2.185,154.9,0
672.502,timerEvent,39.66,9.31,4.26,2.185,154.9,0
675.002,timerEvent,39.70,9.32,4.26,2.188,155.3,0
677.502,timerEvent,39.84,9.33,4.27,2.185,154.8,0
680.001,timerEvent,39.70,9.32,4.26,2.188,155.3,0
682.502,timerEvent,39.84,9.33,4.27,2.185,154.8,0
685.002,timerEvent,39.70,9.32,4.26,2.188,155.3,0
687.502,timerEvent,39.75,9.33,4.26,2.190,155.7,0
690.002,timerEvent,39.75,9.33,4.26,2.190,155.7,0
692.502,timerEvent,39.75,9.33,4.26,2.190,155.7,0
695.002,timerEvent,39.75,9.33,4.26,2.190,155.7,0
697.502,timerEvent,39.75,9.33,4.26,2.190,155.7,0
700.003,timerEvent,39.75,9.33,4.26,2.190,155.7,0
702.501,timerEvent,39.75,9.33,4.26,2.190,155.7,0
705.002,timerEvent,39.75,9.33,4.26,2.190,155.7,0
707.502,timerEvent,39.75,9.33,4.26,2.190,155.7,0
710.002,timerEvent,39.75,9.33,4.26,2.190,155.7,0
712.502,timerEvent,39.75,9.33,4.26,2.190,155.7,0
715.002,timerEvent,39.75,9.33,4.26,2.190,155.7,0
717.502,timerEvent,39.65,9.33,4.25,2.195,156.6,0
720.002,timerEvent,39.97,9.36,4.27,2.192,156.0,0
722.502,timerEvent,39.79,9.34,4.26,2.192,156.1,0
725.002,timerEvent,39.83,9.35,4.26,2.195,156.5,0
727.502,timerEvent,39.79,9.34,4.26,2.192,156.1,0
730.002,timerEvent,39.79,9.34,4.26,2.192,156.1,0
732.502,timerEvent,39.79,9.34,4.26,2.192,156.1,0
735.001,timerEvent,39.79,9.34,4.26,2.192,156.1,0
737.502,timerEvent,39.79,9.34,4.26,2.192,156.1,0
740.002,timerEvent,39.79,9.34,4.26,2.192,156.1,0
742.502,timerEvent,39.83,9.35,4.26,2.195,156.5,0
745.002,timerEvent,39.79,9.34,4.26,2.192,156.1,0
747.502,timerEvent,39.79,9.34,4.26,2.192,156.1,0
750.002,timerEvent,39.79,9.34,4.26,2.192,156.1,0
752.501,timerEvent,39.83,9.35,4.26,2.195,156.5,0
755.002,timerEvent,39.70,9.34,4.25,2.198,157.0,0
757.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
760.001,timerEvent,39.87,9.36,4.26,2.197,156.9,0
762.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
765.001,timerEvent,39.78,9.36,4.25,2.202,157.8,0
767.502,timerEvent,39.92,9.37,4.26,2.200,157.3,0
770.002,timerEvent,39.78,9.36,4.25,2.202,157.8,0
772.502,timerEvent,39.92,9.37,4.26,2.200,157.3,0
775.002,timerEvent,39.78,9.36,4.25,2.202,157.8,0
777.502,timerEvent,39.92,9.37,4.26,2.200,157.3,0
780.002,timerEvent,39.78,9.36,4.25,2.202,157.8,0
782.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
785.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
787.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
790.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
792.502,timerEvent,39.78,9.36,4.25,2.202,157.8,1
795.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
797.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
800.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
802.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
805.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
807.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
810.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
812.503,timerEvent,39.82,9.37,4.25,2.205,158.2,0
815.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
817.502,timerEvent,39.87,9.38,4.25,2.207,158.6,0
820.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
822.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
825.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
827.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
830.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
832.502,timerEvent,39.87,9.38,4.25,2.207,158.6,0
835.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
837.502,timerEvent,39.87,9.38,4.25,2.207,158.6,0
840.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
842.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
845.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
847.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
850.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
852.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
855.002,timerEvent,39.87,9.38,4.25,2.207,158.6,0
857.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
860.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
862.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
865.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
867.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
870.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
872.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
875.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
877.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
880.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
882.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
885.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
887.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
890.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
892.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
895.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
897.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
900.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
902.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
905.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
907.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
910.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
912.501,timerEvent,39.78,9.36,4.25,2.202,157.8,0
915.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
917.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
920.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
922.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
925.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
927.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
930.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
932.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
935.003,timerEvent,39.82,9.37,4.25,2.205,158.2,0
937.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
940.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
942.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
945.001,timerEvent,39.73,9.37,4.24,2.210,159.1,0
947.502,timerEvent,39.87,9.38,4.25,2.207,158.6,0
950.003,timerEvent,39.73,9.37,4.24,2.210,159.1,0
952.503,timerEvent,39.87,9.38,4.25,2.207,158.6,0
955.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
957.501,timerEvent,39.87,9.38,4.25,2.207,158.6,0
960.001,timerEvent,39.73,9.37,4.24,2.210,159.1,0
962.501,timerEvent,39.87,9.38,4.25,2.207,158.6,0
965.002,timerEvent,39.73,9.37,4.24,2.210,159.1,0
967.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
970.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
972.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
975.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
977.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
980.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
982.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
985.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
987.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
990.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
992.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
995.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
997.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1000.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1002.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1005.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1007.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1010.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1012.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1015.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1017.501,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1020.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1022.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1025.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1027.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1030.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1032.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1035.001,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1037.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1040.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1042.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1045.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1047.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1050.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1052.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1055.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1057.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1060.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1062.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1065.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1067.502,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1070.002,timerEvent,39.77,9.38,4.24,2.212,159.5,0
1072.502,timerEvent,39.68,9.38,4.23,2.217,160.4,0
1075.002,timerEvent,39.86,9.40,4.24,2.217,160.3,0
1077.502,timerEvent,39.86,9.40,4.24,2.217,160.3,0
