now,event,power,voltage,current,resistance,temperature,steady-state-count
1080.002,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1082.503,timerEvent,59.78,12.25,4.88,2.510,210.0,0
1085.002,timerEvent,59.83,12.26,4.88,2.512,210.3,0
1087.502,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1090.002,timerEvent,59.85,12.24,4.89,2.503,208.8,0
1092.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1095.001,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1097.502,timerEvent,59.85,12.24,4.89,2.503,208.8,0
1100.002,timerEvent,59.56,12.23,4.87,2.511,210.2,0
1102.502,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1105.002,timerEvent,59.90,12.25,4.89,2.505,209.1,0
1107.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1110.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1112.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1115.002,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1117.502,timerEvent,59.78,12.25,4.88,2.510,210.0,0
1120.002,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1122.502,timerEvent,59.90,12.25,4.89,2.505,209.1,0
1125.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1127.502,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1130.001,timerEvent,59.90,12.25,4.89,2.505,209.1,0
1132.501,timerEvent,59.56,12.23,4.87,2.511,210.2,0
1135.002,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1137.502,timerEvent,59.98,12.24,4.90,2.498,207.9,0
1140.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1142.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1145.002,timerEvent,59.93,12.23,4.90,2.496,207.6,0
1147.501,timerEvent,59.76,12.22,4.89,2.499,208.1,0
1150.001,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1152.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1155.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1157.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1160.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1162.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1165.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1167.502,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1170.002,timerEvent,59.80,12.23,4.89,2.501,208.4,0
1172.502,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1175.002,timerEvent,59.90,12.25,4.89,2.505,209.1,0
1177.502,timerEvent,59.68,12.23,4.88,2.506,209.3,0
1180.002,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1182.502,timerEvent,59.78,12.25,4.88,2.510,210.0,0
1185.002,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1187.502,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1190.002,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1192.502,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1195.002,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1197.502,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1200.002,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1202.502,timerEvent,59.73,12.24,4.88,2.508,209.7,0
1205.002,timerEvent,59.78,12.25,4.88,2.510,210.0,0
1207.502,timerEvent,59.95,12.26,4.89,2.507,209.5,0
1210.002,timerEvent,59.61,12.24,4.87,2.513,210.5,0
1212.502,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1215.002,timerEvent,59.75,12.27,4.87,2.520,211.6,0
1217.502,timerEvent,59.63,12.27,4.86,2.525,212.5,0
1220.002,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1222.502,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1225.002,timerEvent,59.98,12.29,4.88,2.518,211.4,0
1227.502,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1230.002,timerEvent,60.00,12.27,4.89,2.509,209.8,0
1232.501,timerEvent,59.61,12.24,4.87,2.513,210.5,0
1235.002,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1237.502,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1240.001,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1242.501,timerEvent,60.00,12.27,4.89,2.509,209.8,0
1245.002,timerEvent,59.66,12.25,4.87,2.515,210.9,0
1247.501,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1250.002,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1252.502,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1255.002,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1257.502,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1260.002,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1262.501,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1265.002,timerEvent,59.93,12.28,4.88,2.516,211.0,0
1267.502,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1270.001,timerEvent,59.88,12.27,4.88,2.514,210.7,0
1272.502,timerEvent,59.75,12.27,4.87,2.520,211.6,0
1275.002,timerEvent,59.75,12.27,4.87,2.520,211.6,0
1277.502,timerEvent,59.80,12.28,4.87,2.522,211.9,0
1280.002,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1282.501,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1285.002,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1287.502,timerEvent,59.85,12.29,4.87,2.524,212.3,0
1290.002,timerEvent,59.73,12.29,4.86,2.529,213.1,0
1292.502,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1295.002,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1297.502,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1300.002,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1302.502,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1305.002,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1307.502,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1310.002,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1312.502,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1315.002,timerEvent,60.00,12.32,4.87,2.530,213.3,0
1317.502,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1320.002,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1322.502,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1325.002,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1327.502,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1330.002,timerEvent,60.00,12.32,4.87,2.530,213.3,0
1332.502,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1335.002,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1337.502,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1340.002,timerEvent,59.78,12.30,4.86,2.531,213.5,1
1342.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1345.001,timerEvent,60.00,12.32,4.87,2.530,213.3,0
1347.502,timerEvent,60.00,12.32,4.87,2.530,213.3,0
1350.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1352.503,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1355.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1357.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1360.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1362.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1365.002,timerEvent,59.95,12.31,4.87,2.528,213.0,0
1367.502,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1370.002,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1372.502,timerEvent,59.90,12.30,4.87,2.526,212.6,0
1375.002,timerEvent,59.78,12.30,4.86,2.531,213.5,0
1377.501,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1380.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1382.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1385.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1387.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1390.003,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1392.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1395.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1397.503,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1400.001,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1402.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1405.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1407.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1410.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1412.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1415.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1417.502,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1420.002,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1422.501,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1425.002,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1427.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1430.002,timerEvent,59.58,12.31,4.84,2.543,215.6,0
1432.501,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1435.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1437.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1440.001,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1442.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1445.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1447.501,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1450.002,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1452.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1455.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1457.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1460.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1462.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1465.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1467.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1470.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1472.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1475.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1477.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1480.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1482.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1485.001,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1487.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1490.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1492.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1495.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1497.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1500.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1502.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1505.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1507.501,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1510.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1512.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1515.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1517.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1520.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1522.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1525.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1527.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1530.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1532.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1535.003,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1537.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1540.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1542.502,timerEvent,59.92,12.33,4.86,2.537,214.5,1
1545.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1547.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1550.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1552.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1555.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1557.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1560.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1562.501,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1565.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1567.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1570.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1572.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1575.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1577.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1580.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1582.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1585.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1587.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1590.001,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1592.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1595.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1597.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1600.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1602.501,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1605.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1607.501,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1610.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1612.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1615.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1617.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1620.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1622.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1625.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1627.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1630.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1632.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1635.002,timerEvent,59.58,12.31,4.84,2.543,215.6,0
1637.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1640.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1642.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1645.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1647.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1650.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1652.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1655.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1657.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1660.001,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1662.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1665.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1667.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1670.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1672.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1675.001,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1677.501,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1680.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1682.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1685.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1687.502,timerEvent,59.92,12.33,4.86,2.537,214.5,1
1690.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1692.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1695.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1697.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1700.001,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1702.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1705.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1707.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1710.001,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1712.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1715.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1717.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1720.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1722.501,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1725.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1727.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1730.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1732.503,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1735.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1737.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1740.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1742.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1745.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1747.502,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1750.002,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1752.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1755.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1757.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1760.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1762.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1765.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1767.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1770.002,timerEvent,59.75,12.32,4.85,2.540,215.1,1
1772.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1775.002,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1777.502,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1780.001,timerEvent,60.05,12.33,4.87,2.532,213.7,0
1782.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1785.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1787.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1790.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1792.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1795.001,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1797.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1800.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1802.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1805.001,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1807.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1810.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1812.502,timerEvent,59.80,12.33,4.85,2.542,215.4,0
1815.002,timerEvent,59.97,12.34,4.86,2.539,214.9,0
1817.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1820.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1822.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1825.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1827.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1830.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1832.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1835.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1837.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1840.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1842.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1845.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1847.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1850.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1852.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1855.002,timerEvent,59.75,12.32,4.85,2.540,215.1,1
1857.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1860.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1862.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1865.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1867.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1870.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1872.502,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1875.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1877.502,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1880.002,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1882.501,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1885.002,timerEvent,59.75,12.32,4.85,2.540,215.1,0
1887.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1890.001,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1892.501,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1895.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1897.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1900.002,timerEvent,59.70,12.31,4.85,2.538,214.7,0
1902.502,timerEvent,59.92,12.33,4.86,2.537,214.5,0
1905.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1907.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1910.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1912.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1915.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1917.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1920.002,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1922.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1925.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1927.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1930.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1932.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1935.001,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1937.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1940.001,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1942.502,timerEvent,59.88,12.32,4.86,2.535,214.2,0
1945.002,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1947.502,timerEvent,59.83,12.31,4.86,2.533,213.8,0
1950.001,timerEvent,59.83,12.31,4.86,2.533,213.8,0
