0.000,preprocess,5.53,2.75,2.01,1.368,26.0,,0,0.000000
0.000,timerEvent,90.06,11.23,8.02,1.400,32.1,bangBang,0,0.000000
1.355,timerEvent,91.91,11.46,8.02,1.429,37.6,bangBang,0,0.000000
2.712,timerEvent,93.03,11.60,8.02,1.446,40.9,bangBang,0,0.000000
4.068,timerEvent,93.91,11.71,8.02,1.460,43.5,bangBang,0,0.000000
6.001,timerEvent,95.04,11.85,8.02,1.478,46.8,bangBang,0,0.000000
8.002,timerEvent,96.00,11.97,8.02,1.493,49.7,bangBang,0,0.000000
10.001,timerEvent,97.20,12.12,8.02,1.511,53.2,bangBang,0,0.000000
12.001,timerEvent,98.08,12.23,8.02,1.525,55.8,bangBang,0,0.000000
14.001,timerEvent,99.21,12.37,8.02,1.542,59.2,bangBang,0,0.000000
16.001,timerEvent,100.09,12.48,8.02,1.556,61.8,bangBang,0,0.000000
18.001,timerEvent,100.97,12.59,8.02,1.570,64.4,bangBang,0,0.000000
20.001,timerEvent,102.01,12.72,8.02,1.586,67.5,bangBang,0,0.000000
22.001,timerEvent,102.82,12.82,8.02,1.599,69.9,bangBang,0,0.000000
24.001,timerEvent,103.94,12.96,8.02,1.616,73.2,bangBang,0,0.000000
26.001,timerEvent,104.74,13.06,8.02,1.628,75.5,bangBang,0,0.000000
28.001,timerEvent,105.78,13.19,8.02,1.645,78.6,bangBang,0,0.000000
30.002,timerEvent,106.59,13.29,8.02,1.657,81.0,bangBang,0,0.000000
32.001,timerEvent,107.47,13.40,8.02,1.671,83.6,bangBang,0,0.000000
34.001,timerEvent,108.51,13.53,8.02,1.687,86.7,bangBang,0,0.000000
36.001,timerEvent,109.02,13.61,8.01,1.699,89.0,bangBang,0,0.000000
38.001,timerEvent,108.95,13.67,7.97,1.715,92.1,bangBang,0,0.000000
40.001,timerEvent,108.94,13.72,7.94,1.728,94.5,bangBang,0,0.000000
42.001,timerEvent,108.78,13.77,7.90,1.743,97.4,bangBang,0,0.000000
44.001,timerEvent,109.12,13.83,7.89,1.753,99.2,bangBang,0,0.000000
46.001,timerEvent,109.02,13.87,7.86,1.765,101.5,bangBang,0,0.000000
48.002,timerEvent,3.93,2.60,1.51,1.722,93.3,bangBang,0,0.000000
50.001,timerEvent,107.88,13.76,7.84,1.755,99.7,bangBang,0,0.000000
52.002,timerEvent,108.20,13.89,7.79,1.783,105.0,bangBang,0,0.000000
54.001,timerEvent,3.97,2.63,1.51,1.742,97.1,bangBang,0,0.000000
56.001,timerEvent,107.54,13.84,7.77,1.781,104.6,bangBang,0,0.000000
58.001,timerEvent,3.99,2.64,1.51,1.748,98.4,bangBang,0,0.000000
60.001,timerEvent,107.20,13.85,7.74,1.789,106.2,bangBang,0,0.000000
62.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
64.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
66.001,timerEvent,107.51,13.89,7.74,1.795,107.2,bangBang,0,0.000000
68.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
70.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
72.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
74.001,timerEvent,107.37,13.89,7.73,1.797,107.6,bangBang,0,0.000000
76.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
78.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
80.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
82.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
84.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
86.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
88.002,timerEvent,107.51,13.89,7.74,1.795,107.2,bangBang,0,0.000000
90.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
92.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
94.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
96.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
98.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
100.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
102.001,timerEvent,107.37,13.89,7.73,1.797,107.6,bangBang,0,0.000000
104.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
106.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
108.002,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
110.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
112.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
114.001,timerEvent,107.51,13.89,7.74,1.795,107.2,bangBang,0,0.000000
116.001,timerEvent,4.05,2.68,1.51,1.775,103.4,bangBang,0,0.000000
118.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
120.001,timerEvent,4.03,2.67,1.51,1.768,102.2,bangBang,0,0.000000
122.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
124.001,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
126.002,timerEvent,4.02,2.66,1.51,1.762,100.9,bangBang,0,0.000000
128.001,timerEvent,4.00,2.65,1.51,1.755,99.6,bangBang,0,0.000000
