now,event,power,voltage,current,resistance,temperature,steady-state-count
1075.002,timerEvent,49.89,10.87,4.59,2.368,185.9,0
1077.502,timerEvent,49.89,10.87,4.59,2.368,185.9,0
1080.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1082.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1085.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1087.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1090.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1092.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1095.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1097.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1100.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1102.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1105.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1107.501,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1110.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1112.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1115.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1117.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1120.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1122.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1125.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1127.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1130.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1132.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1135.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1137.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1140.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1142.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1145.001,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1147.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1150.002,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1152.502,timerEvent,49.85,10.86,4.59,2.366,185.5,0
1155.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1157.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1160.002,timerEvent,49.63,10.86,4.57,2.376,187.3,0
1162.502,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1165.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1167.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1170.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1172.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1175.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1177.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1180.001,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1182.502,timerEvent,50.08,10.91,4.59,2.377,187.4,0
1185.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1187.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1190.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1192.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1195.002,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1197.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1200.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1202.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1205.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1207.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1210.003,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1212.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1215.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1217.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1220.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1222.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1225.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1227.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1230.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1232.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1235.001,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1237.501,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1240.001,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1242.502,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1245.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1247.501,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1250.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1252.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1255.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1257.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1260.001,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1262.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1265.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1267.501,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1270.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1272.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1275.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1277.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1280.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1282.501,timerEvent,49.94,10.88,4.59,2.370,186.3,0
1285.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1287.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1290.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1292.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1295.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1297.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1300.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1302.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1305.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1307.502,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1310.002,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1312.503,timerEvent,49.74,10.86,4.58,2.371,186.4,0
1315.003,timerEvent,49.63,10.86,4.57,2.376,187.3,0
1317.502,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1320.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1322.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1325.002,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1327.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1330.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1332.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1335.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1337.501,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1340.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1342.502,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1345.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1347.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1350.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1352.503,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1355.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1357.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1360.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1362.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1365.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1367.501,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1370.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1372.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1375.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1377.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1380.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1382.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1385.002,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1387.500,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1390.002,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1392.502,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1395.002,timerEvent,49.68,10.87,4.57,2.379,187.7,0
1397.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1400.002,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1402.502,timerEvent,49.68,10.87,4.57,2.379,187.7,0
1405.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1407.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1410.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1412.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1415.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1417.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1420.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1422.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1425.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1427.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1430.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1432.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1435.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1437.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1440.002,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1442.502,timerEvent,49.68,10.87,4.57,2.379,187.7,0
1445.001,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1447.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1450.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1452.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1455.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1457.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1460.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1462.502,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1465.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1467.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1470.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1472.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1475.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1477.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1480.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1482.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1485.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1487.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1490.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1492.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1495.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1497.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1500.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1502.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1505.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1507.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1510.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1512.502,timerEvent,49.68,10.87,4.57,2.379,187.7,0
1515.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1517.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1520.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1522.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1525.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1527.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1530.003,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1532.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1535.001,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1537.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1540.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1542.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1545.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1547.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1550.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1552.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1555.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1557.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1560.001,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1562.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1565.002,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1567.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1570.002,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1572.503,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1575.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1577.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1580.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1582.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1585.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1587.502,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1590.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1592.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1595.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1597.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1600.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1602.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1605.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1607.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1610.002,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1612.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1615.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1617.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1620.002,timerEvent,49.66,10.89,4.56,2.388,189.3,0
1622.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1625.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1627.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1630.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1632.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1635.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1637.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1640.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1642.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1645.001,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1647.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1650.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1652.502,timerEvent,49.66,10.89,4.56,2.388,189.3,0
1655.002,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1657.502,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1660.002,timerEvent,49.68,10.87,4.57,2.379,187.7,0
1662.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1665.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1667.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1670.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1672.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1675.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1677.501,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1680.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1682.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1685.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1687.501,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1690.001,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1692.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1695.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1697.501,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1700.001,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1702.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1705.002,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1707.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1710.003,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1712.502,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1715.002,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1717.501,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1720.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1722.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1725.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1727.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1730.001,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1732.502,timerEvent,49.86,10.91,4.57,2.387,189.2,0
1735.002,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1737.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1740.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1742.501,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1745.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1747.502,timerEvent,49.97,10.91,4.58,2.382,188.3,1
1750.002,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1752.502,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1755.002,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1757.502,timerEvent,49.97,10.91,4.58,2.382,188.3,0
1760.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1762.502,timerEvent,49.77,10.89,4.57,2.383,188.4,0
1765.002,timerEvent,49.81,10.90,4.57,2.385,188.8,0
1767.502,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1770.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1772.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1775.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1777.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1780.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1782.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1785.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1787.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1790.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1792.503,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1795.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1797.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1800.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1802.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1805.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1807.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1810.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1812.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1815.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1817.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1820.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1822.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1825.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1827.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1830.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1832.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1835.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1837.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1840.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1842.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1845.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1847.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1850.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1852.502,timerEvent,49.72,10.88,4.57,2.381,188.0,1
1855.002,timerEvent,50.03,10.90,4.59,2.375,187.0,0
1857.502,timerEvent,49.72,10.88,4.57,2.381,188.0,0
1860.002,timerEvent,49.92,10.90,4.58,2.380,187.9,0
1862.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1865.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1867.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1870.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1872.501,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1875.001,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1877.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1880.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1882.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1885.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1887.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1890.001,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1892.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1895.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1897.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1900.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1902.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1905.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1907.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1910.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1912.503,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1915.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1917.502,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1920.002,timerEvent,49.88,10.89,4.58,2.378,187.5,0
1922.501,timerEvent,49.99,10.89,4.59,2.373,186.6,0
1925.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1927.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1930.003,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1932.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1935.001,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1937.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1940.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1942.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1945.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1947.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1950.001,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1952.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1955.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1957.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1960.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1962.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1965.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1967.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1970.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1972.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1975.002,timerEvent,49.78,10.87,4.58,2.373,186.8,0
1977.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1980.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1982.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1985.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1987.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1990.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1992.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1995.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
1997.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2000.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2002.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2005.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2007.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2010.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2012.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2015.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2017.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2020.001,timerEvent,49.78,10.87,4.58,2.373,186.8,0
2022.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2025.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2027.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2030.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2032.501,timerEvent,49.78,10.87,4.58,2.373,186.8,0
2035.001,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2037.502,timerEvent,49.78,10.87,4.58,2.373,186.8,0
2040.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2042.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2045.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2047.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2050.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2052.501,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2055.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2057.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2060.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2062.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2065.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2067.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2070.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2072.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2075.002,timerEvent,49.83,10.88,4.58,2.376,187.2,0
2077.502,timerEvent,49.83,10.88,4.58,2.376,187.2,0
