now,event,power,voltage,current,resistance,temperature,stage,raw-voltage,raw-current,steady-state-count,filtered-delta,sample-count,transition-count
500.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,179,41
502.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,180,41
504.001,timerEvent,2.491,2.004,1.243,1.61225,73.7,bangBang,2.00,1.25,0,0.000000,181,41
506.002,timerEvent,106.217,13.262,8.009,1.65591,82.0,bangBang,13.31,8.01,0,0.000000,182,42
508.001,timerEvent,2.463,2.014,1.223,1.64681,80.3,bangBang,2.01,1.23,0,0.000000,183,43
510.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,184,43
512.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,185,43
514.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,186,43
516.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,187,43
518.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,188,43
520.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,189,43
522.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,190,43
524.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,191,43
526.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,192,43
528.000,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,193,43
530.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,194,43
532.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,195,43
534.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,196,43
536.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,197,43
538.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,198,43
540.001,timerEvent,2.524,2.014,1.253,1.60727,72.7,bangBang,2.01,1.26,0,0.000000,199,43
542.001,timerEvent,106.137,13.252,8.009,1.65467,81.8,bangBang,13.30,8.01,0,0.000000,200,44
544.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,201,45
546.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,202,45
548.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,203,45
550.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,204,45
552.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,205,45
554.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,206,45
556.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,207,45
558.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,208,45
560.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,209,45
562.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,210,45
564.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,211,45
566.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,212,45
568.002,timerEvent,2.524,2.014,1.253,1.60727,72.7,bangBang,2.01,1.26,0,0.000000,213,45
570.002,timerEvent,106.137,13.252,8.009,1.65467,81.8,bangBang,13.30,8.01,0,0.000000,214,46
572.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,215,47
574.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,216,47
576.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,217,47
578.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,218,47
580.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,219,47
582.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,220,47
584.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,221,47
586.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,222,47
588.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,223,47
590.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,224,47
592.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,225,47
594.002,timerEvent,2.491,2.004,1.243,1.61225,73.7,bangBang,2.00,1.25,0,0.000000,226,47
596.002,timerEvent,106.803,13.252,8.059,1.64436,79.8,bangBang,13.30,8.06,0,0.000000,227,48
598.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,228,49
600.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,229,49
602.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,230,49
604.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,231,49
606.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,232,49
608.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,233,49
610.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,234,49
612.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,235,49
614.001,timerEvent,2.491,2.004,1.243,1.61225,73.7,bangBang,2.00,1.25,0,0.000000,236,49
616.001,timerEvent,105.950,13.262,7.989,1.66008,82.8,bangBang,13.31,7.99,0,0.000000,237,50
618.002,timerEvent,2.463,2.014,1.223,1.64681,80.3,bangBang,2.01,1.23,0,0.000000,238,51
620.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,239,51
622.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,240,51
624.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,241,51
626.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,242,51
628.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,243,51
630.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,244,51
632.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,245,51
634.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,246,51
636.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,247,51
638.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,248,51
640.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,249,51
642.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,250,51
644.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,251,51
646.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,252,51
648.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,253,51
650.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,254,51
652.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,255,51
654.002,timerEvent,2.524,2.014,1.253,1.60727,72.7,bangBang,2.01,1.26,0,0.000000,256,51
656.001,timerEvent,106.112,13.232,8.019,1.65013,80.9,bangBang,13.28,8.02,0,0.000000,257,52
658.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,258,53
660.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,259,53
662.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,260,53
664.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,261,53
666.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,262,53
668.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,263,53
670.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,264,53
672.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,265,53
674.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,266,53
676.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,267,53
678.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,268,53
680.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,269,53
682.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,270,53
684.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,271,53
686.001,timerEvent,2.524,2.014,1.253,1.60727,72.7,bangBang,2.01,1.26,0,0.000000,272,53
688.001,timerEvent,106.112,13.232,8.019,1.65013,80.9,bangBang,13.28,8.02,0,0.000000,273,54
690.001,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,274,55
692.002,timerEvent,2.483,2.014,1.233,1.63342,77.7,bangBang,2.01,1.24,0,0.000000,275,55
694.002,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,276,55
696.001,timerEvent,2.503,2.014,1.243,1.62024,75.2,bangBang,2.01,1.25,0,0.000000,277,55
698.002,timerEvent,2.491,2.004,1.243,1.61225,73.7,bangBang,2.00,1.25,0,0.000000,278,55
700.002,timerEvent,105.684,13.262,7.969,1.66427,83.6,bangBang,13.31,7.97,0,0.000000,279,56
702.003,timerEvent,104.084,13.262,7.848,1.68984,88.5,steady,13.31,7.85,0,0.000000,0,0
704.002,timerEvent,10.340,4.145,2.495,1.66156,83.1,steady,4.15,2.50,0,-0.028278,0,0
706.001,timerEvent,10.225,4.115,2.485,1.65627,82.1,steady,4.12,2.49,0,-0.025980,0,0
708.001,timerEvent,10.135,4.095,2.475,1.65494,81.8,steady,4.10,2.48,0,-0.023514,0,0
710.001,timerEvent,10.135,4.095,2.475,1.65494,81.8,steady,4.10,2.48,0,-0.021163,0,0
712.002,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.019713,0,0
714.001,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.017476,0,0
716.002,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.015994,0,0
718.002,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.014129,0,0
720.001,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.012982,0,0
722.001,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.011418,0,0
724.001,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.010542,0,0
726.001,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.009222,0,0
728.001,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.008565,0,0
730.002,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.007444,0,0
732.001,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.006964,0,0
734.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.006667,0,0
736.002,timerEvent,10.110,4.085,2.475,1.65093,81.0,steady,4.09,2.48,0,-0.005336,0,0
738.002,timerEvent,10.176,4.095,2.485,1.64828,80.5,steady,4.10,2.49,0,-0.005068,0,0
740.000,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.004960,0,0
742.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.004464,0,0
744.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.004018,0,0
746.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.003616,0,0
748.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.003254,0,0
750.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.002929,0,0
752.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.002636,0,0
754.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.002372,0,0
756.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.002135,0,0
758.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001922,0,0
760.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001730,0,0
762.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001557,0,0
764.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001401,0,0
766.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001261,0,0
768.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001135,0,0
770.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.001021,0,0
772.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000919,0,0
774.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000827,0,0
776.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000744,0,0
778.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000670,0,0
780.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000603,0,0
782.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000543,0,0
784.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000488,0,0
786.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000440,0,0
788.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000396,0,0
790.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000356,0,0
792.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000320,0,0
794.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000288,0,0
796.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000260,0,0
798.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000234,0,0
800.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000210,0,0
802.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000189,0,0
804.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000170,0,0
806.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000153,0,0
808.000,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000138,0,0
810.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000124,0,0
812.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000112,0,0
814.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,0,-0.000101,0,0
816.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,1,-0.000091,0,0
818.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,2,-0.000081,0,0
820.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,3,-0.000073,0,0
822.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,4,-0.000066,0,0
824.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,5,-0.000059,0,0
826.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,6,-0.000053,0,0
828.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,7,-0.000048,0,0
830.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,8,-0.000043,0,0
832.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,9,-0.000039,0,0
834.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,10,-0.000035,0,0
836.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,11,-0.000032,0,0
838.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,12,-0.000028,0,0
840.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,13,-0.000026,0,0
842.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,14,-0.000023,0,0
844.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,15,-0.000021,0,0
846.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,16,-0.000019,0,0
848.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,17,-0.000017,0,0
850.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,18,-0.000015,0,0
852.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,19,-0.000014,0,0
854.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,steady,4.09,2.49,20,-0.000012,0,0
856.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,input,4.09,2.49,20,-0.000012,0,0
858.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,input,4.09,2.49,20,-0.000012,0,0
860.001,timerEvent,10.151,4.085,2.485,1.64429,79.8,input,4.09,2.49,20,-0.000012,0,0
862.002,timerEvent,10.151,4.085,2.485,1.64429,79.8,input,4.09,2.49,20,-0.000012,0,0
864.555,timerEvent,108.241,13.431,8.059,1.66649,83.0,bangBang,13.48,8.06,0,0.000000,0,0
866.000,timerEvent,108.404,13.569,7.989,1.69853,89.0,bangBang,13.62,7.99,0,0.000000,0,0
868.001,timerEvent,109.020,13.698,7.959,1.72115,93.2,bangBang,13.75,7.96,0,0.000000,0,0
870.001,timerEvent,109.314,13.787,7.929,1.73894,96.6,bangBang,13.84,7.93,0,0.000000,0,0
872.001,timerEvent,109.446,13.857,7.898,1.75436,99.4,bangBang,13.91,7.90,0,0.000000,0,0
874.001,timerEvent,109.652,13.936,7.868,1.77116,102.6,bangBang,13.99,7.87,0,0.000000,0,0
876.001,timerEvent,2.518,2.093,1.203,1.74031,96.8,bangBang,2.09,1.21,0,0.000000,0,1
878.001,timerEvent,107.868,13.797,7.818,1.76480,101.4,bangBang,13.85,7.82,0,0.000000,0,2
880.001,timerEvent,2.518,2.093,1.203,1.74031,96.8,bangBang,2.09,1.21,0,0.000000,0,3
882.002,timerEvent,107.313,13.797,7.778,1.77392,103.1,bangBang,13.85,7.78,0,0.000000,0,4
884.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,5
886.001,timerEvent,107.852,13.867,7.778,1.78284,104.8,bangBang,13.92,7.78,0,0.000000,0,6
888.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,7
890.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,7
892.001,timerEvent,107.852,13.867,7.778,1.78284,104.8,bangBang,13.92,7.78,0,0.000000,0,8
894.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,9
896.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,9
898.001,timerEvent,106.801,13.857,7.707,1.79783,107.6,bangBang,13.91,7.71,0,0.000000,0,10
900.002,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,0,11
902.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,11
904.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,11
906.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,11
908.002,timerEvent,106.661,13.857,7.697,1.80017,108.0,bangBang,13.91,7.70,0,0.000000,0,12
910.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,0,13
912.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,13
914.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,13
916.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,13
918.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,13
920.002,timerEvent,107.295,13.867,7.738,1.79210,106.5,bangBang,13.92,7.74,0,0.000000,0,14
922.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,0,15
924.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,0,15
926.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,15
928.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,0,15
930.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,0,15
932.002,timerEvent,106.877,13.867,7.707,1.79911,107.8,bangBang,13.92,7.71,0,0.000000,1,16
934.001,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,2,17
936.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,3,17
938.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,4,17
940.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,5,17
942.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,6,17
944.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,7,17
946.002,timerEvent,106.877,13.867,7.707,1.79911,107.8,bangBang,13.92,7.71,0,0.000000,8,18
948.001,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,9,19
950.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,10,19
952.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,11,19
954.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,12,19
956.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,13,19
958.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,14,19
960.002,timerEvent,106.801,13.857,7.707,1.79783,107.6,bangBang,13.91,7.71,0,0.000000,15,20
962.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,16,21
964.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,17,21
966.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,18,21
968.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,19,21
970.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,20,21
972.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,21,21
974.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,22,21
976.001,timerEvent,106.661,13.857,7.697,1.80017,108.0,bangBang,13.91,7.70,0,0.000000,23,22
978.002,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,24,23
980.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,25,23
982.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,26,23
984.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,27,23
986.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,28,23
988.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,29,23
990.002,timerEvent,106.598,13.867,7.687,1.80382,108.7,bangBang,13.92,7.69,0,0.000000,30,24
992.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,31,25
994.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,32,25
996.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,33,25
998.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,34,25
1000.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,35,25
1002.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,36,25
1004.001,timerEvent,106.522,13.857,7.687,1.80253,108.5,bangBang,13.91,7.69,0,0.000000,37,26
1006.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,38,27
