Ambient temperature [26] 24.5
Current hotplate temperature [24.5] 
Current hotplate temperature [24.5] 
now,power,voltage,current,resistance,temperature
129.000900745392,28.686,6.83,4.2,1.62619047619048,68.0364431486881
130.501128196716,28.728,6.84,4.2,1.62857142857143,68.4766763848396
132.001009464264,28.8385,6.85,4.21,1.6270783847981,68.2006156381792
133.501009464264,28.6596,6.84,4.19,1.63245823389021,69.1953387560275
135.000509023666,28.854,6.87,4.2,1.63571428571429,69.7973760932945
136.500711202621,28.854,6.87,4.2,1.63571428571429,69.7973760932945
138.000819683075,28.7434,6.86,4.19,1.63723150357995,70.0779065802932
139.500485420227,28.896,6.88,4.2,1.63809523809524,70.2376093294461
141.000698804855,28.8272,6.88,4.19,1.64200477326969,70.9604744045589
142.500657320023,28.7584,6.88,4.18,1.64593301435407,71.6867981642418
144.000918865204,28.7584,6.88,4.18,1.64593301435407,71.6867981642418
145.500947713852,28.6896,6.88,4.17,1.64988009592326,72.4166054911173
147.000887393951,28.7313,6.89,4.17,1.65227817745803,72.8600058728527
148.501275062561,28.8147,6.91,4.17,1.65707434052758,73.7468066363236
150.001113176346,28.8564,6.92,4.17,1.65947242206235,74.1902070180591
151.501024484634,28.8564,6.92,4.17,1.65947242206235,74.1902070180591
153.000259399414,28.7872,6.92,4.16,1.66346153846154,74.9277864992151
154.500711917877,28.7872,6.92,4.16,1.66346153846154,74.9277864992151
156.000621795654,28.718,6.92,4.15,1.66746987951807,75.6689205802803
157.501299142838,28.8288,6.93,4.16,1.66586538461538,75.3722527472528
159.001375436783,28.7595,6.93,4.15,1.66987951807229,76.1144578313253
160.500637054443,28.7595,6.93,4.15,1.66987951807229,76.1144578313253
162.000606775284,28.7595,6.93,4.15,1.66987951807229,76.1144578313253
163.501247406006,28.7316,6.94,4.14,1.67632850241546,77.3068618751849
165.001081466675,28.884,6.96,4.15,1.67710843373494,77.4510695844603
166.500972270966,28.884,6.96,4.15,1.67710843373494,77.4510695844603
168.000898599625,28.8144,6.96,4.14,1.68115942028986,78.2000887311447
169.501071691513,28.8144,6.96,4.14,1.68115942028986,78.2000887311447
171.000458240509,28.7448,6.96,4.13,1.68523002421308,78.9527350891931
172.501437187195,28.7861,6.97,4.13,1.68765133171913,79.4004299056184
174.000579118729,28.7861,6.97,4.13,1.68765133171913,79.4004299056184
175.501105070114,28.7164,6.97,4.12,1.69174757281553,80.1578165246681
177.000725030899,28.7988,6.99,4.12,1.69660194174757,81.0553794333267
178.500462532043,28.84,7,4.12,1.69902912621359,81.504160887656
180.000504016876,28.77,7,4.11,1.70316301703163,82.2685088633994
181.500845193863,28.77,7,4.11,1.70316301703163,82.2685088633994
183.000537633896,28.7,7,4.1,1.70731707317073,83.0365853658537
184.500916481018,28.741,7.01,4.1,1.70975609756098,83.487555998009
186.001069307327,28.782,7.02,4.1,1.71219512195122,83.9385266301643
187.501082897186,28.7527,7.03,4.09,1.71882640586797,85.1646374931391
189.000714063644,28.7232,7.04,4.08,1.72549019607843,86.3967587034814
190.501123428345,28.764,7.05,4.08,1.72794117647059,86.8499399759904
192.001267194748,28.6935,7.05,4.07,1.73218673218673,87.634934563506
193.500598430634,28.6636,7.06,4.06,1.73891625615764,88.8792098120036
195.000698328018,28.674,7.08,4.05,1.74814814814815,90.5861678004536
196.500719308853,28.826,7.1,4.06,1.7487684729064,90.7008645822861
198.000540971756,28.826,7.1,4.06,1.7487684729064,90.7008645822861
199.500842094421,28.826,7.1,4.06,1.7487684729064,90.7008645822861
201.00097322464,28.755,7.1,4.05,1.75308641975309,91.4992441421013
202.500646114349,28.9072,7.12,4.06,1.75369458128079,91.6116919674274
204.00070643425,28.836,7.12,4.05,1.75802469135802,92.4123204837491
205.501203775406,28.836,7.12,4.05,1.75802469135802,92.4123204837491
207.000521659851,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
208.500627040863,28.6936,7.12,4.03,1.76674937965261,94.0254975439307
210.001220703125,28.8765,7.13,4.05,1.76049382716049,92.868858654573
211.500777721405,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
213.000660657883,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
214.500891208649,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
216.001332521439,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
217.500742912292,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
219.000534057617,28.7648,7.12,4.04,1.76237623762376,93.2169125075773
220.500711679459,28.6936,7.12,4.03,1.76674937965261,94.0254975439307
222.001374006271,28.8052,7.13,4.04,1.76485148514851,93.6745807233785
223.500782012939,28.8052,7.13,4.04,1.76485148514851,93.6745807233785
225.001070976257,28.7339,7.13,4.03,1.76923076923077,94.4843014128728
226.500855445862,28.886,7.15,4.04,1.76980198019802,94.5899171549808
228.000731706619,28.886,7.15,4.04,1.76980198019802,94.5899171549808
229.501224756241,28.9575,7.15,4.05,1.76543209876543,93.7819349962207
231.001117944717,28.8052,7.13,4.04,1.76485148514851,93.6745807233785
232.500736713409,28.7339,7.13,4.03,1.76923076923077,94.4843014128728
234.00071310997,28.8456,7.14,4.04,1.76732673267327,94.1322489391796
235.501425743103,28.7339,7.13,4.03,1.76923076923077,94.4843014128728
237.000391483307,28.7742,7.14,4.03,1.77171215880893,94.943105281815
238.501357316971,28.7742,7.14,4.03,1.77171215880893,94.943105281815
240.000771522522,28.7742,7.14,4.03,1.77171215880893,94.943105281815
241.500967025757,28.7742,7.14,4.03,1.77171215880893,94.943105281815
243.001294612885,28.7028,7.14,4.02,1.77611940298507,95.7579957356077
244.500395774841,28.8548,7.16,4.03,1.77667493796526,95.8607130196992
246.001045465469,28.7832,7.16,4.02,1.78109452736318,96.6778860798051
247.500888824463,28.8951,7.17,4.03,1.77915632754342,96.3195168886413
249.00138092041,28.8234,7.17,4.02,1.78358208955224,97.1378312519038
250.500972270966,28.8234,7.17,4.02,1.78358208955224,97.1378312519038
252.001272201538,28.8234,7.17,4.02,1.78358208955224,97.1378312519038
253.500445365906,28.8234,7.17,4.02,1.78358208955224,97.1378312519038
255.001023054123,28.7517,7.17,4.01,1.78802992518703,97.9602269835615
256.501444578171,28.7918,7.18,4.01,1.79052369077307,98.4213191511018
258.001213550568,28.7918,7.18,4.01,1.79052369077307,98.4213191511018
259.500605344772,28.7918,7.18,4.01,1.79052369077307,98.4213191511018
261.000894546509,28.7918,7.18,4.01,1.79052369077307,98.4213191511018
262.501409053802,28.72,7.18,4,1.795,99.2489795918367
264.000941514969,28.872,7.2,4.01,1.79551122194514,99.3435034861825
265.500880002975,28.8,7.2,4,1.8,100.173469387755
267.000655412674,28.9121,7.21,4.01,1.79800498753117,99.8045956537229
268.501360177994,28.9121,7.21,4.01,1.79800498753117,99.8045956537229
270.001454353333,28.84,7.21,4,1.8025,100.635714285714
271.50111079216,28.84,7.21,4,1.8025,100.635714285714
273.000466346741,28.84,7.21,4,1.8025,100.635714285714
274.501484394073,28.7679,7.21,3.99,1.80701754385965,101.470998925886
276.001125574112,28.7679,7.21,3.99,1.80701754385965,101.470998925886
277.501006126404,28.7679,7.21,3.99,1.80701754385965,101.470998925886
279.000510692596,28.7679,7.21,3.99,1.80701754385965,101.470998925886
280.501352548599,28.7679,7.21,3.99,1.80701754385965,101.470998925886
282.00063586235,28.7679,7.21,3.99,1.80701754385965,101.470998925886
283.500730276108,28.6958,7.21,3.98,1.81155778894472,102.31048097631
285.001095056534,28.8477,7.23,3.99,1.81203007518797,102.397805738837
286.500930070877,28.8078,7.22,3.99,1.80952380952381,101.934402332362
288.000631332397,28.7356,7.22,3.98,1.81407035175879,102.775048712953
289.501314401627,28.8876,7.24,3.99,1.81453634085213,102.861209145312
291.000435113907,28.8876,7.24,3.99,1.81453634085213,102.861209145312
292.500832796097,28.8152,7.24,3.98,1.81909547738693,103.704184186237
294.001471281052,28.9275,7.25,3.99,1.81704260651629,103.324612551788
295.500648975372,28.8152,7.24,3.98,1.81909547738693,103.704184186237
297.001496076584,28.855,7.25,3.98,1.82160804020101,104.16875192288
298.501102209091,28.855,7.25,3.98,1.82160804020101,104.16875192288
300.000715255737,28.855,7.25,3.98,1.82160804020101,104.16875192288
301.500745773315,28.855,7.25,3.98,1.82160804020101,104.16875192288
303.001123428345,28.7825,7.25,3.97,1.82619647355164,105.017143885262
304.500607967377,28.7825,7.25,3.97,1.82619647355164,105.017143885262
306.00142288208,28.7825,7.25,3.97,1.82619647355164,105.017143885262
307.500735521317,28.7825,7.25,3.97,1.82619647355164,105.017143885262
309.001268625259,28.7825,7.25,3.97,1.82619647355164,105.017143885262
310.500792980194,28.71,7.25,3.96,1.83080808080808,105.869820655535
312.001262664795,28.8222,7.26,3.97,1.82871536523929,105.482881817714
313.500230073929,28.8222,7.26,3.97,1.82871536523929,105.482881817714
315.000844240189,28.8222,7.26,3.97,1.82871536523929,105.482881817714
316.500768899918,28.7496,7.26,3.96,1.83333333333333,106.336734693878
318.000654935837,28.9016,7.28,3.97,1.83375314861461,106.41435768262
319.500570297241,28.9016,7.28,3.97,1.83375314861461,106.41435768262
321.00106048584,28.8288,7.28,3.96,1.83838383838384,107.270562770563
322.500703573227,28.9413,7.29,3.97,1.83627204030227,106.880095615072
324.000871181488,28.8288,7.28,3.96,1.83838383838384,107.270562770563
325.500823974609,28.9413,7.29,3.97,1.83627204030227,106.880095615072
327.000444412231,28.8288,7.28,3.96,1.83838383838384,107.270562770563
328.5005671978,28.8684,7.29,3.96,1.84090909090909,107.737476808905
330.000739574432,28.8684,7.29,3.96,1.84090909090909,107.737476808905
331.501310586929,28.8684,7.29,3.96,1.84090909090909,107.737476808905
333.00110411644,28.7955,7.29,3.95,1.84556962025316,108.59919917334
334.500626564026,28.7955,7.29,3.95,1.84556962025316,108.59919917334
336.001029253006,28.7955,7.29,3.95,1.84556962025316,108.59919917334
337.501119613647,28.7955,7.29,3.95,1.84556962025316,108.59919917334
339.000780820847,28.7955,7.29,3.95,1.84556962025316,108.59919917334
340.500911235809,28.7955,7.29,3.95,1.84556962025316,108.59919917334
342.000725984573,28.7226,7.29,3.94,1.8502538071066,109.465295762975
343.50065612793,28.8745,7.31,3.95,1.8506329113924,109.535391371739
345.000725507736,28.835,7.3,3.95,1.84810126582278,109.067295272539
346.500499010086,28.835,7.3,3.95,1.84810126582278,109.067295272539
348.000624418259,28.762,7.3,3.94,1.85279187817259,109.93457992334
349.500864028931,28.914,7.32,3.95,1.85316455696203,110.003487470938
351.000719308853,28.914,7.32,3.95,1.85316455696203,110.003487470938
352.500656843185,28.914,7.32,3.95,1.85316455696203,110.003487470938
354.001043796539,28.8408,7.32,3.94,1.85786802030457,110.873148244069
355.500487327576,28.9535,7.33,3.95,1.85569620253165,110.471583570137
357.001251220703,28.8408,7.32,3.94,1.85786802030457,110.873148244069
358.501151323318,28.9535,7.33,3.95,1.85569620253165,110.471583570137
360.000923156738,28.8408,7.32,3.94,1.85786802030457,110.873148244069
361.500889778137,28.8802,7.33,3.94,1.86040609137056,111.342432404434
363.001047134399,28.8802,7.33,3.94,1.86040609137056,111.342432404434
364.500699281693,28.8802,7.33,3.94,1.86040609137056,111.342432404434
366.000322341919,28.8802,7.33,3.94,1.86040609137056,111.342432404434
367.501517534256,28.8802,7.33,3.94,1.86040609137056,111.342432404434
369.000594139099,28.8069,7.33,3.93,1.86513994910941,112.217713039414
370.501369476318,28.8069,7.33,3.93,1.86513994910941,112.217713039414
372.00065946579,28.8069,7.33,3.93,1.86513994910941,112.217713039414
373.500634908676,28.8069,7.33,3.93,1.86513994910941,112.217713039414
375.000785589218,28.8069,7.33,3.93,1.86513994910941,112.217713039414
376.501102685928,28.8069,7.33,3.93,1.86513994910941,112.217713039414
378.000950098038,28.7336,7.33,3.92,1.86989795918367,113.09745939192
379.501080989838,28.8462,7.34,3.93,1.8676844783715,112.688191307057
381.000725269318,28.7336,7.33,3.92,1.86989795918367,113.09745939192
382.500703334808,28.812,7.35,3.92,1.875,114.040816326531
384.000720500946,28.9248,7.36,3.93,1.87277353689567,113.629147842343
385.500732898712,28.812,7.35,3.92,1.875,114.040816326531
387.001369476318,28.9248,7.36,3.93,1.87277353689567,113.629147842343
388.500727176666,28.812,7.35,3.92,1.875,114.040816326531
390.000550031662,28.9248,7.36,3.93,1.87277353689567,113.629147842343
391.501197576523,28.812,7.35,3.92,1.875,114.040816326531
393.00097322464,28.8512,7.36,3.92,1.87755102040816,114.512494793836
394.50083398819,28.8512,7.36,3.92,1.87755102040816,114.512494793836
396.000740766525,28.8512,7.36,3.92,1.87755102040816,114.512494793836
397.501051664352,28.8512,7.36,3.92,1.87755102040816,114.512494793836
399.000630617142,28.7776,7.36,3.91,1.88235294117647,115.400360144058
400.500823020935,28.8904,7.37,3.92,1.88010204081633,114.984173261141
402.000508308411,28.8512,7.36,3.92,1.87755102040816,114.512494793836
403.500524044037,28.7776,7.36,3.91,1.88235294117647,115.400360144058
405.000543117523,28.8904,7.37,3.92,1.88010204081633,114.984173261141
406.501017570496,28.8167,7.37,3.91,1.8849104859335,115.873244950154
408.000875473022,28.7776,7.36,3.91,1.88235294117647,115.400360144058
409.500720739365,28.7776,7.36,3.91,1.88235294117647,115.400360144058
411.000182151794,28.8167,7.37,3.91,1.8849104859335,115.873244950154
412.500765800476,28.8167,7.37,3.91,1.8849104859335,115.873244950154
414.00136590004,28.743,7.37,3.9,1.88974358974359,116.766875981162
415.501137733459,28.8558,7.38,3.91,1.88746803069054,116.34612975625
417.000787496567,28.743,7.37,3.9,1.88974358974359,116.766875981162
418.500612020493,28.8558,7.38,3.91,1.88746803069054,116.34612975625
420.000507593155,28.704,7.36,3.9,1.88717948717949,116.292778649922
421.500727415085,28.704,7.36,3.9,1.88717948717949,116.292778649922
423.000477313995,28.704,7.36,3.9,1.88717948717949,116.292778649922
424.500599861145,28.6693,7.37,3.89,1.89460154241645,117.665101516185
426.001288175583,28.8949,7.39,3.91,1.89002557544757,116.819014562347
427.5007853508,28.782,7.38,3.9,1.89230769230769,117.240973312402
429.000796318054,28.782,7.38,3.9,1.89230769230769,117.240973312402
430.501414060593,28.7082,7.38,3.89,1.89717223650386,118.140417606631
432.000724554062,28.821,7.39,3.9,1.89487179487179,117.715070643642
433.50134062767,28.821,7.39,3.9,1.89487179487179,117.715070643642
435.000638008118,28.821,7.39,3.9,1.89487179487179,117.715070643642
436.500714540482,28.821,7.39,3.9,1.89487179487179,117.715070643642
438.001321315765,28.7471,7.39,3.89,1.89974293059126,118.615733697078
439.500725030899,28.899,7.41,3.9,1.9,118.663265306122
441.00058889389,28.899,7.41,3.9,1.9,118.663265306122
442.50078368187,28.899,7.41,3.9,1.9,118.663265306122
444.001206874847,28.899,7.41,3.9,1.9,118.663265306122
445.500720500946,28.8249,7.41,3.89,1.90488431876607,119.566365877971
447.000882387161,28.938,7.42,3.9,1.9025641025641,119.137362637363
448.501307964325,28.8249,7.41,3.89,1.90488431876607,119.566365877971
450.001055717468,28.938,7.42,3.9,1.9025641025641,119.137362637363
451.501101732254,28.8249,7.41,3.89,1.90488431876607,119.566365877971
453.000622987747,28.8638,7.42,3.89,1.90745501285347,120.041681968417
454.501309633255,28.8638,7.42,3.89,1.90745501285347,120.041681968417
456.000802755356,28.8638,7.42,3.89,1.90745501285347,120.041681968417
457.501427650452,28.8638,7.42,3.89,1.90745501285347,120.041681968417
459.000339269638,28.8638,7.42,3.89,1.90745501285347,120.041681968417
460.500703811646,28.8638,7.42,3.89,1.90745501285347,120.041681968417
462.001092910767,28.8638,7.42,3.89,1.90745501285347,120.041681968417
463.50092625618,28.8638,7.42,3.89,1.90745501285347,120.041681968417
465.001527070999,28.7896,7.42,3.88,1.91237113402062,120.950662739323
466.501368761063,28.7896,7.42,3.88,1.91237113402062,120.950662739323
468.000697612762,28.7896,7.42,3.88,1.91237113402062,120.950662739323
469.501312494278,28.7896,7.42,3.88,1.91237113402062,120.950662739323
471.000659942627,28.7896,7.42,3.88,1.91237113402062,120.950662739323
472.501147270203,28.7896,7.42,3.88,1.91237113402062,120.950662739323
474.001437902451,28.7154,7.42,3.87,1.91731266149871,121.864341085271
475.500924348831,28.8284,7.43,3.88,1.91494845360825,121.427203871239
477.000558853149,28.8284,7.43,3.88,1.91494845360825,121.427203871239
478.501522779465,28.8284,7.43,3.88,1.91494845360825,121.427203871239
480.000959634781,28.8284,7.43,3.88,1.91494845360825,121.427203871239
481.501289844513,28.8284,7.43,3.88,1.91494845360825,121.427203871239
483.000657558441,28.7541,7.43,3.87,1.91989664082687,122.342113589622
484.501329183578,28.8672,7.44,3.88,1.91752577319588,121.903745003156
486.00087928772,28.7541,7.43,3.87,1.91989664082687,122.342113589622
487.500782728195,28.906,7.45,3.88,1.92010309278351,122.380286135073
489.000549554825,28.8315,7.45,3.87,1.9250645994832,123.297658598323
490.500787973404,28.9448,7.46,3.88,1.92268041237113,122.856827266989
492.000843763351,28.8315,7.45,3.87,1.9250645994832,123.297658598323
493.501170635223,28.9448,7.46,3.88,1.92268041237113,122.856827266989
495.000890493393,28.8315,7.45,3.87,1.9250645994832,123.297658598323
496.500786542892,28.8702,7.46,3.87,1.92764857881137,123.775431102674
498.000721693039,28.8702,7.46,3.87,1.92764857881137,123.775431102674
499.501313924789,28.8702,7.46,3.87,1.92764857881137,123.775431102674
501.000739097595,28.8702,7.46,3.87,1.92764857881137,123.775431102674
502.501202344894,28.8702,7.46,3.87,1.92764857881137,123.775431102674
504.001335382462,28.8702,7.46,3.87,1.92764857881137,123.775431102674
505.501319646835,28.8702,7.46,3.87,1.92764857881137,123.775431102674
507.001336097717,28.8702,7.46,3.87,1.92764857881137,123.775431102674
508.500936746597,28.8702,7.46,3.87,1.92764857881137,123.775431102674
510.001131296158,28.7956,7.46,3.86,1.93264248704663,124.698794543724
511.500655889511,28.7956,7.46,3.86,1.93264248704663,124.698794543724
513.001330852509,28.7956,7.46,3.86,1.93264248704663,124.698794543724
514.500898361206,28.7956,7.46,3.86,1.93264248704663,124.698794543724
516.00120806694,28.7956,7.46,3.86,1.93264248704663,124.698794543724
517.501319169998,28.7956,7.46,3.86,1.93264248704663,124.698794543724
519.000700473785,28.7956,7.46,3.86,1.93264248704663,124.698794543724
520.501317739487,28.7956,7.46,3.86,1.93264248704663,124.698794543724
522.000559568405,28.7956,7.46,3.86,1.93264248704663,124.698794543724
523.50096487999,28.7956,7.46,3.86,1.93264248704663,124.698794543724
525.001310586929,28.721,7.46,3.85,1.93766233766234,125.626954677975
526.500860929489,28.8342,7.47,3.86,1.93523316062176,125.177804800677
528.000921964645,28.8342,7.47,3.86,1.93523316062176,125.177804800677
529.500929355621,28.8342,7.47,3.86,1.93523316062176,125.177804800677
531.00089430809,28.8342,7.47,3.86,1.93523316062176,125.177804800677
532.501041412354,28.8342,7.47,3.86,1.93523316062176,125.177804800677
534.000512123108,28.7595,7.47,3.85,1.94025974025974,126.107209117413
535.500376701355,28.9114,7.49,3.86,1.94041450777202,126.135825314582
537.000715017319,28.9114,7.49,3.86,1.94041450777202,126.135825314582
538.50141119957,28.9114,7.49,3.86,1.94041450777202,126.135825314582
540.000263929367,28.9114,7.49,3.86,1.94041450777202,126.135825314582
541.501195669174,28.9114,7.49,3.86,1.94041450777202,126.135825314582
543.00107550621,28.9114,7.49,3.86,1.94041450777202,126.135825314582
544.501350164413,28.8728,7.48,3.86,1.93782383419689,125.656815057629
546.000848293304,28.7595,7.47,3.85,1.94025974025974,126.107209117413
547.500550031662,28.8365,7.49,3.85,1.94545454545455,127.067717996289
549.001121282578,28.95,7.5,3.86,1.94300518134715,126.614835571534
550.500887870789,28.8365,7.49,3.85,1.94545454545455,127.067717996289
552.000975608826,28.95,7.5,3.86,1.94300518134715,126.614835571534
553.500883817673,28.8365,7.49,3.85,1.94545454545455,127.067717996289
555.001269817352,28.95,7.5,3.86,1.94300518134715,126.614835571534
556.501444816589,28.798,7.48,3.85,1.94285714285714,126.587463556851
558.000729799271,28.798,7.48,3.85,1.94285714285714,126.587463556851
559.500949621201,28.8365,7.49,3.85,1.94545454545455,127.067717996289
561.000399589539,28.875,7.5,3.85,1.94805194805195,127.547972435728
562.501226663589,28.875,7.5,3.85,1.94805194805195,127.547972435728
564.000284671783,28.875,7.5,3.85,1.94805194805195,127.547972435728
565.500755548477,28.875,7.5,3.85,1.94805194805195,127.547972435728
567.000547647476,28.875,7.5,3.85,1.94805194805195,127.547972435728
568.50124168396,28.875,7.5,3.85,1.94805194805195,127.547972435728
570.000492334366,28.875,7.5,3.85,1.94805194805195,127.547972435728
571.501588821411,28.875,7.5,3.85,1.94805194805195,127.547972435728
573.000725030899,28.875,7.5,3.85,1.94805194805195,127.547972435728
574.500430822372,28.8,7.5,3.84,1.953125,128.485969387755
576.001124620438,28.8,7.5,3.84,1.953125,128.485969387755
577.501071691513,28.8,7.5,3.84,1.953125,128.485969387755
579.00070810318,28.8,7.5,3.84,1.953125,128.485969387755
580.500849962234,28.8,7.5,3.84,1.953125,128.485969387755
582.000934123993,28.8,7.5,3.84,1.953125,128.485969387755
583.500379085541,28.8,7.5,3.84,1.953125,128.485969387755
585.000555992126,28.8,7.5,3.84,1.953125,128.485969387755
586.500866174698,28.8,7.5,3.84,1.953125,128.485969387755
588.000427246094,28.8,7.5,3.84,1.953125,128.485969387755
